Asset ID,Financials,Brand,Mar-14,Jun-14,Sep-14,Dec-14,Mar-15,Jun-15,Sep-15,Dec-15,Mar-16,Jun-16,Sep-16,Dec-16,Mar-17,Jun-17,Sep-17,Dec-17,Mar-18,Jun-18,Sep-18,Dec-18
61499,Net Income,Adidas,-7160,-4270,-5271,-2279,-4408,-1168,-4752,-3600,-2371,-5179,-2389,1460,-243,-6357,-60,-5085,-2525,-9,-5135,-2404
61524,Net Sales,Adidas,1069200,1165428,1250964,1218888,972972,1186812,1272348,1261656,1026432,1058508,1101276,1069200,1283040,972972,994356,1154736,1272348,1058508,994356,1250964
61524,Cost of Sales,Adidas,618030,568367,524222,640102,623548,601476,546294,573885,551812,546294,640102,612512,651139,656657,535258,496631,634584,502149,629066,557331
61524,Gross Profit,Adidas,451170,597061,726742,578786,349424,585336,726054,687771,474620,512214,461174,456688,631901,316315,459098,658105,637764,556359,365290,693633
61524,Total Operating Expenses,Adidas,55890,66447,67068,55890,58995,73278,65826,67068,60858,68931,72657,70173,56511,56511,55890,71415,73899,58995,68310,73899
61524,Operating Income,Adidas,395280,530614,659674,522896,290429,512058,660228,620703,413762,443283,388517,386515,575390,259804,403208,586690,563865,497364,296980,619734
61524,Total Other Income,Adidas,31346,29002,26951,29881,32225,32517,29588,30760,28416,27244,34275,31346,31639,30760,30174,28416,31346,33982,32225,29881
61524,Income Before Tax,Adidas,426626,559616,686625,552777,322654,544575,689816,651463,442178,470527,422792,417861,607029,290564,433382,615106,595211,531346,329205,649615
61524,Provisions for Income Tax,Adidas,33368,37422,28067,36175,30249,34927,32744,35551,30561,35239,32121,36175,35551,33992,35863,35863,36486,35239,37110,28690
61524,Net Income,Adidas,393258,522194,658558,516602,292405,509648,657072,615912,411617,435288,390671,381686,571478,256572,397519,579243,558725,496107,292095,620925
61607,Net Sales,Adidas,9950,12382,13155,11055,12603,12382,10944,11608,11497,10171,11939,13266,11055,12161,13266,12824,11939,13155,10502,10723
61607,Cost of Sales,Adidas,8363,7229,6591,8222,6521,7229,6804,8222,7513,8222,8080,7725,6450,6733,8434,8434,7300,8151,6591,7158
61607,Gross Profit,Adidas,1587,5153,6564,2833,6082,5153,4140,3386,3984,1949,3859,5541,4605,5428,4832,4390,4639,5004,3911,3565
61607,Total Operating Expenses,Adidas,1361,1434,1251,1215,1154,1397,1324,1312,1215,1288,1166,1154,1154,1385,1227,1409,1094,1422,1385,1385
61607,Operating Income,Adidas,226,3719,5313,1618,4928,3756,2816,2074,2769,661,2693,4387,3451,4043,3605,2981,3545,3582,2526,2180
61607,Total Other Income,Adidas,1799,1452,1391,1648,1497,1497,1527,1572,1512,1497,1663,1769,1754,1769,1542,1406,1452,1663,1421,1542
61607,Income Before Tax,Adidas,2025,5171,6704,3266,6425,5253,4343,3646,4281,2158,4356,6156,5205,5812,5147,4387,4997,5245,3947,3722
61607,Provisions for Income Tax,Adidas,1522,1629,1431,1751,1690,1522,1675,1797,1370,1720,1462,1812,1644,1675,1736,1736,1736,1629,1522,1401
61607,Net Income,Adidas,503,3542,5273,1515,4735,3731,2668,1849,2911,438,2894,4344,3561,4137,3411,2651,3261,3616,2425,2321
61619,Net Sales,Reebok,181390,183260,211310,218790,185130,185130,205700,215050,209440,170170,185130,179520,209440,198220,216920,183260,175780,201960,188870,224400
61619,Cost of Sales,Reebok,253800,278100,305100,245700,310500,243000,288900,310500,251100,313200,264600,253800,248400,272700,267300,321300,324000,275400,251100,286200
61619,Gross Profit,Reebok,-72410,-94840,-93790,-26910,-125370,-57870,-83200,-95450,-41660,-143030,-79470,-74280,-38960,-74480,-50380,-138040,-148220,-73440,-62230,-61800
61619,Total Operating Expenses,Reebok,12610,13130,14430,12740,13260,13130,13260,14300,12740,13520,13520,14170,15470,14690,14170,12480,13910,12090,12610,13260
61619,Operating Income,Reebok,-85020,-107970,-108220,-39650,-138630,-71000,-96460,-109750,-54400,-156550,-92990,-88450,-54430,-89170,-64550,-150520,-162130,-85530,-74840,-75060
61619,Total Other Income,Reebok,14322,17710,16940,16324,15092,17710,14476,16324,14014,15246,15092,13860,16016,13860,13860,16016,16478,17556,14784,15862
61619,Income Before Tax,Reebok,-70698,-90260,-91280,-23326,-123538,-53290,-81984,-93426,-40386,-141304,-77898,-74590,-38414,-75310,-50690,-134504,-145652,-67974,-60056,-59198
61619,Provisions for Income Tax,Reebok,15624,17640,16800,17136,15288,18816,17640,16800,16968,17808,15120,16296,19320,16128,18984,20160,15288,16968,18816,16128
61619,Net Income,Reebok,-86322,-107900,-108080,-40462,-138826,-72106,-99624,-110226,-57354,-159112,-93018,-90886,-57734,-91438,-69674,-154664,-160940,-84942,-78872,-75326
61717,Net Sales,Adidas,5082,5518,5469,5034,5663,5566,5421,5130,4404,5082,5130,5566,5179,5372,5372,5421,4404,5760,5566,5034
61717,Cost of Sales,Adidas,3941,4407,4153,5000,4449,4746,4916,4026,4026,4365,5085,3814,4280,4026,4068,4576,3856,3898,4322,3941
61717,Gross Profit,Adidas,1141,1111,1316,34,1214,820,505,1104,378,717,45,1752,899,1346,1304,845,548,1862,1244,1093
61717,Total Operating Expenses,Adidas,300,376,337,356,350,327,383,307,330,393,340,356,393,327,327,304,353,393,389,370
61717,Operating Income,Adidas,841,735,979,-322,864,493,122,797,48,324,-295,1396,506,1019,977,541,195,1469,855,723
61717,Total Other Income,Adidas,369,491,405,397,401,438,467,442,377,463,414,426,393,377,414,385,455,418,471,446
61717,Income Before Tax,Adidas,1210,1226,1384,75,1265,931,589,1239,425,787,119,1822,899,1396,1391,926,650,1887,1326,1169
61717,Provisions for Income Tax,Adidas,349,386,430,375,371,390,352,390,412,386,441,397,416,430,386,360,441,338,367,408
61717,Net Income,Adidas,861,840,954,-300,894,541,237,849,13,401,-322,1425,483,966,1005,566,209,1549,959,761
61803,Net Sales,Reebok,9365,11163,8892,8609,10406,8798,11068,9838,11257,10406,8514,9744,11352,10406,8609,10501,9176,10501,10028,9555
61803,Cost of Sales,Reebok,4050,4410,5400,4815,4365,5400,4500,5220,4815,4635,4230,5310,4725,4140,4410,4590,4455,4680,5175,4545
61803,Gross Profit,Reebok,5315,6753,3492,3794,6041,3398,6568,4618,6442,5771,4284,4434,6627,6266,4199,5911,4721,5821,4853,5010
61803,Total Operating Expenses,Reebok,1182,1192,929,949,1071,970,1020,1131,1071,909,949,939,1101,1000,980,1192,960,1040,980,1182
61803,Operating Income,Reebok,4133,5561,2563,2845,4970,2428,5548,3487,5371,4862,3335,3495,5526,5266,3219,4719,3761,4781,3873,3828
61803,Total Other Income,Reebok,615,652,676,670,731,615,579,597,554,719,694,700,579,646,682,719,572,646,579,731
61803,Income Before Tax,Reebok,4748,6213,3239,3515,5701,3043,6127,4084,5925,5581,4029,4195,6105,5912,3901,5438,4333,5427,4452,4559
61803,Provisions for Income Tax,Reebok,925,808,825,866,758,800,758,758,833,775,900,783,808,883,875,783,941,975,950,983
61803,Net Income,Reebok,3823,5405,2414,2649,4943,2243,5369,3326,5092,4806,3129,3412,5297,5029,3026,4655,3392,4452,3502,3576
61892,Net Sales,Adidas,60349,71148,76230,75595,57173,61619,59078,57808,61619,67972,74324,72418,63525,73689,57173,62255,60984,75595,57173,62890
61892,Cost of Sales,Adidas,114660,116707,92138,93161,119779,118755,93161,117731,108518,119779,109541,103399,104422,101351,97256,92138,121826,93161,113636,95209
61892,Gross Profit,Adidas,-54311,-45559,-15908,-17566,-62606,-57136,-34083,-59923,-46899,-51807,-35217,-30981,-40897,-27662,-40083,-29883,-60842,-17566,-56463,-32319
61892,Total Operating Expenses,Adidas,13378,17262,16830,13953,15248,16974,16543,13090,17262,13234,14241,14529,14817,16543,15536,14529,14529,14385,14529,14960
61892,Operating Income,Adidas,-67689,-62821,-32738,-31519,-77854,-74110,-50626,-73013,-64161,-65041,-49458,-45510,-55714,-44205,-55619,-44412,-75371,-31951,-70992,-47279
61892,Total Other Income,Adidas,5510,5279,4862,5186,4538,4816,5094,4306,4306,4214,4167,4260,4769,5001,4677,4492,4955,4538,5464,4584
61892,Income Before Tax,Adidas,-62179,-57542,-27876,-26333,-73316,-69294,-45532,-68707,-59855,-60827,-45291,-41250,-50945,-39204,-50942,-39920,-70416,-27413,-65528,-42695
61892,Provisions for Income Tax,Adidas,11061,11280,12485,10404,12485,10185,11499,11390,11499,12266,12923,9856,12375,11499,11499,12704,11280,9856,11390,11609
61892,Net Income,Adidas,-73240,-68822,-40361,-36737,-85801,-79479,-57031,-80097,-71354,-73093,-58214,-51106,-63320,-50703,-62441,-52624,-81696,-37269,-76918,-54304
61970,Net Sales,Reebok,101640,100716,100716,83160,93324,94248,95172,100716,85932,108108,84084,85932,93324,97944,102564,86856,97020,101640,90552,96096
61970,Cost of Sales,Reebok,90589,79931,69274,90589,76125,79170,79170,72319,73841,88305,84499,77648,89066,76125,87544,85260,80692,73841,86021,84499
61970,Gross Profit,Reebok,11051,20785,31442,-7429,17199,15078,16002,28397,12091,19803,-415,8284,4258,21819,15020,1596,16328,27799,4531,11597
61970,Total Operating Expenses,Reebok,9257,9337,8060,9097,8219,8938,7581,7980,7421,7262,8060,7342,7421,8539,9337,7421,8858,8060,9177,7262
61970,Operating Income,Reebok,1794,11448,23382,-16526,8980,6140,8421,20417,4670,12541,-8475,942,-3163,13280,5683,-5825,7470,19739,-4646,4335
61970,Total Other Income,Reebok,6284,6483,7012,6880,7740,7673,6946,7740,7012,6350,7806,6946,6218,6880,7409,6417,6946,7012,6218,6152
61970,Income Before Tax,Reebok,8078,17931,30394,-9646,16720,13813,15367,28157,11682,18891,-669,7888,3055,20160,13092,592,14416,26751,1572,10487
61970,Provisions for Income Tax,Reebok,3810,3890,3731,3929,3810,4088,4088,4525,3651,4564,3691,4167,4525,4326,3969,4128,3850,4326,3810,4604
61970,Net Income,Reebok,4268,14041,26663,-13575,12910,9725,11279,23632,8031,14327,-4360,3721,-1470,15834,9123,-3536,10566,22425,-2238,5883
62023,Net Sales,Adidas,924000,908600,831600,754600,900900,908600,839300,893200,716100,900900,916300,800800,862400,777700,793100,716100,870100,839300,870100,823900
62023,Cost of Sales,Adidas,612000,701250,650250,745875,745875,618375,592875,643875,694875,592875,573750,745875,592875,739500,682125,656625,624750,637500,720375,765000
62023,Gross Profit,Adidas,312000,207350,181350,8725,155025,290225,246425,249325,21225,308025,342550,54925,269525,38200,110975,59475,245350,201800,149725,58900
62023,Total Operating Expenses,Adidas,52520,49400,59280,55120,61880,60840,50960,60840,46800,48360,59280,50440,60320,59800,54600,62400,48880,56160,62400,48880
62023,Operating Income,Adidas,259480,157950,122070,-46395,93145,229385,195465,188485,-25575,259665,283270,4485,209205,-21600,56375,-2925,196470,145640,87325,10020
62023,Total Other Income,Adidas,101864,105672,107576,104720,99960,90440,103768,88536,106624,108528,94248,102816,104720,112336,106624,107576,101864,89488,104720,105672
62023,Income Before Tax,Adidas,361344,263622,229646,58325,193105,319825,299233,277021,81049,368193,377518,107301,313925,90736,162999,104651,298334,235128,192045,115692
62023,Provisions for Income Tax,Adidas,46592,52864,41664,51072,47040,47936,48832,48384,49728,43456,50176,41664,47488,49280,49728,53760,43008,44800,51072,45696
62023,Net Income,Adidas,314752,210758,187982,7253,146065,271889,250401,228637,31321,324737,327342,65637,266437,41456,113271,50891,255326,190328,140973,69996
62055,Net Sales,Reebok,3534,2881,3059,3059,3564,2881,2673,3267,3356,3356,2940,3118,2673,2673,3445,3089,3000,2851,3148,3059
62055,Cost of Sales,Reebok,5588,6649,5643,6202,6705,6202,5923,5140,5140,5755,5588,5532,5755,6034,6705,5923,6146,5196,5867,5029
62055,Gross Profit,Reebok,-2054,-3768,-2584,-3143,-3141,-3321,-3250,-1873,-1784,-2399,-2648,-2414,-3082,-3361,-3260,-2834,-3146,-2345,-2719,-1970
62055,Total Operating Expenses,Reebok,789,802,646,741,721,639,789,687,809,612,619,816,741,632,741,741,809,646,782,680
62055,Operating Income,Reebok,-2843,-4570,-3230,-3884,-3862,-3960,-4039,-2560,-2593,-3011,-3267,-3230,-3823,-3993,-4001,-3575,-3955,-2991,-3501,-2650
62055,Total Other Income,Reebok,258,329,295,286,332,255,335,272,315,281,266,329,289,266,306,326,306,318,275,312
62055,Income Before Tax,Reebok,-2585,-4241,-2935,-3598,-3530,-3705,-3704,-2288,-2278,-2730,-3001,-2901,-3534,-3727,-3695,-3249,-3649,-2673,-3226,-2338
62055,Provisions for Income Tax,Reebok,381,457,474,440,466,428,504,428,424,495,466,428,483,449,432,415,398,508,457,470
62055,Net Income,Reebok,-2966,-4698,-3409,-4038,-3996,-4133,-4208,-2716,-2702,-3225,-3467,-3329,-4017,-4176,-4127,-3664,-4047,-3181,-3683,-2808
62059,Net Sales,Adidas,21197,20971,23001,20295,21648,24354,22324,23452,21873,23452,24805,23001,21197,25707,21648,21873,25481,26383,21422,24354
62059,Cost of Sales,Adidas,23580,26528,24563,27756,28001,25299,24563,29229,23580,28001,22843,25054,29229,29229,24071,27019,27019,28493,24808,28984
62059,Gross Profit,Adidas,-2383,-5557,-1562,-7461,-6353,-945,-2239,-5777,-1707,-4549,1962,-2053,-8032,-3522,-2423,-5146,-1538,-2110,-3386,-4630
62059,Total Operating Expenses,Adidas,1819,2212,1969,1725,2175,2100,2081,1931,2156,1931,1988,2212,2156,1875,1856,1931,2119,2062,1838,1781
62059,Operating Income,Adidas,-4202,-7769,-3531,-9186,-8528,-3045,-4320,-7708,-3863,-6480,-26,-4265,-10188,-5397,-4279,-7077,-3657,-4172,-5224,-6411
62059,Total Other Income,Adidas,1943,2100,2100,1925,1960,2082,1838,1628,1732,1628,2012,1872,1838,1732,2012,1943,1698,1628,2030,1732
62059,Income Before Tax,Adidas,-2259,-5669,-1431,-7261,-6568,-963,-2482,-6080,-2131,-4852,1986,-2393,-8350,-3665,-2267,-5134,-1959,-2544,-3194,-4679
62059,Provisions for Income Tax,Adidas,983,1092,837,910,864,1074,1019,1092,901,1019,828,828,1037,892,883,1065,901,1010,956,819
62059,Net Income,Adidas,-3242,-6761,-2268,-8171,-7432,-2037,-3501,-7172,-3032,-5871,1158,-3221,-9387,-4557,-3150,-6199,-2860,-3554,-4150,-5498
62079,Net Sales,Reebok,85805,73547,80758,71384,66337,71384,85084,66337,77152,74268,71384,66337,76431,66337,74989,81479,72826,84363,86526,71384
62079,Cost of Sales,Reebok,92244,113074,106131,117041,94228,116049,98196,109106,100179,102163,117041,99188,99188,109106,94228,112082,118033,108114,114066,114066
62079,Gross Profit,Reebok,-6439,-39527,-25373,-45657,-27891,-44665,-13112,-42769,-23027,-27895,-45657,-32851,-22757,-42769,-19239,-30603,-45207,-23751,-27540,-42682
62079,Total Operating Expenses,Reebok,15327,13266,11978,13266,11978,11850,12365,13910,14297,11592,11850,12751,11721,14297,11721,12236,11850,12365,12751,14039
62079,Operating Income,Reebok,-21766,-52793,-37351,-58923,-39869,-56515,-25477,-56679,-37324,-39487,-57507,-45602,-34478,-57066,-30960,-42839,-57057,-36116,-40291,-56721
62079,Total Other Income,Reebok,13299,10819,10368,12622,12848,12397,10819,11721,10706,12172,11157,12284,12059,13073,12848,12059,13411,10368,13411,11946
62079,Income Before Tax,Reebok,-8467,-41974,-26983,-46301,-27021,-44118,-14658,-44958,-26618,-27315,-46350,-33318,-22419,-43993,-18112,-30780,-43646,-25748,-26880,-44775
62079,Provisions for Income Tax,Reebok,12403,12403,10896,12288,11244,10665,11244,10433,13679,11940,12635,13910,12751,12172,11012,10896,12172,10896,13910,13215
62079,Net Income,Reebok,-20870,-54377,-37879,-58589,-38265,-54783,-25902,-55391,-40297,-39255,-58985,-47228,-35170,-56165,-29124,-41676,-55818,-36644,-40790,-57990
62096,Net Sales,Adidas,992191,849248,849248,983783,798798,891290,756756,933332,824023,916516,1000600,832432,916516,756756,1009008,773573,824023,908107,916516,798798
62096,Cost of Sales,Adidas,334530,423738,345681,360549,412587,420021,382851,386568,438606,345681,434889,438606,397719,420021,371700,423738,371700,412587,382851,349398
62096,Gross Profit,Adidas,657661,425510,503567,623234,386211,471269,373905,546764,385417,570835,565711,393826,518797,336735,637308,349835,452323,495520,533665,449400
62096,Total Operating Expenses,Adidas,104328,113022,110124,100464,91770,93702,90804,103362,102396,103362,91770,93702,97566,87906,100464,101430,93702,101430,95634,113022
62096,Operating Income,Adidas,553333,312488,393443,522770,294441,377567,283101,443402,283021,467473,473941,300124,421231,248829,536844,248405,358621,394090,438031,336378
62096,Total Other Income,Adidas,78945,72500,78945,96667,76528,89417,82167,78139,85389,76528,84584,91028,77334,81362,96667,96667,78139,78945,73306,85389
62096,Income Before Tax,Adidas,632278,384988,472388,619437,370969,466984,365268,521541,368410,544001,558525,391152,498565,330191,633511,345072,436760,473035,511337,421767
62096,Provisions for Income Tax,Adidas,49792,49363,41636,41207,46787,46787,42495,47216,45070,43782,38632,42495,41636,45929,43782,42066,50650,45070,44212,41207
62096,Net Income,Adidas,582486,335625,430752,578230,324182,420197,322773,474325,323340,500219,519893,348657,456929,284262,589729,303006,386110,427965,467125,380560
62100,Net Sales,Adidas,659120,714560,702240,554400,560560,579040,702240,683760,622160,640640,733040,585200,714560,652960,640640,554400,708400,585200,652960,572880
62100,Cost of Sales,Adidas,756000,932400,781200,798000,907200,982800,898800,915600,806400,806400,789600,764400,798000,772800,823200,949200,957600,890400,949200,848400
62100,Gross Profit,Adidas,-96880,-217840,-78960,-243600,-346640,-403760,-196560,-231840,-184240,-165760,-56560,-179200,-83440,-119840,-182560,-394800,-249200,-305200,-296240,-275520
62100,Total Operating Expenses,Adidas,136160,116032,118400,108928,131424,120768,114848,137344,133792,106560,107744,134976,138528,120768,132608,121952,125504,120768,131424,139712
62100,Operating Income,Adidas,-233040,-333872,-197360,-352528,-478064,-524528,-311408,-369184,-318032,-272320,-164304,-314176,-221968,-240608,-315168,-516752,-374704,-425968,-427664,-415232
62100,Total Other Income,Adidas,85747,68746,73181,66528,87965,69485,87226,71702,88704,85747,85747,67267,72442,72442,87965,87965,76877,83530,71702,69485
62100,Income Before Tax,Adidas,-147293,-265126,-124179,-286000,-390099,-455043,-224182,-297482,-229328,-186573,-78557,-246909,-149526,-168166,-227203,-428787,-297827,-342438,-355962,-345747
62100,Provisions for Income Tax,Adidas,39581,40275,32637,31942,39234,32637,32984,31942,40622,31942,34373,41317,39581,39928,40970,34720,36456,31248,38539,41317
62100,Net Income,Adidas,-186874,-305401,-156816,-317942,-429333,-487680,-257166,-329424,-269950,-218515,-112930,-288226,-189107,-208094,-268173,-463507,-334283,-373686,-394501,-387064
62162,Net Sales,Adidas,61226,64554,72540,74536,62557,66550,73205,71874,65219,71209,69878,75202,61226,65219,75202,68547,76533,70543,74536,66550
62162,Cost of Sales,Adidas,65488,59425,55180,60637,58212,72765,61244,57606,72765,68520,55180,68520,71552,66701,61244,58212,56393,64276,67308,67308
62162,Gross Profit,Adidas,-4262,5129,17360,13899,4345,-6215,11961,14268,-7546,2689,14698,6682,-10326,-1482,13958,10335,20140,6267,7228,-758
62162,Total Operating Expenses,Adidas,6932,8288,8816,7535,7535,7384,7610,8665,6782,8364,8439,7535,7836,7234,7987,8816,8138,8439,7384,8590
62162,Operating Income,Adidas,-11194,-3159,8544,6364,-3190,-13599,4351,5603,-14328,-5675,6259,-853,-18162,-8716,5971,1519,12002,-2172,-156,-9348
62162,Total Other Income,Adidas,2941,2657,2812,2760,3044,2683,2554,2399,2347,3095,2657,3095,2812,2554,2966,2322,2683,2992,2528,2554
62162,Income Before Tax,Adidas,-8253,-502,11356,9124,-146,-10916,6905,8002,-11981,-2580,8916,2242,-15350,-6162,8937,3841,14685,820,2372,-6794
62162,Provisions for Income Tax,Adidas,2931,3087,3212,3306,3524,3430,3306,2994,3056,3617,3617,3056,3337,3617,3586,2807,3056,3524,3087,3555
62162,Net Income,Adidas,-11184,-3589,8144,5818,-3670,-14346,3599,5008,-15037,-6197,5299,-814,-18687,-9779,5351,1034,11629,-2704,-715,-10349
62534,Net Sales,Adidas,43718,52747,45619,46570,52272,52272,56074,51797,53698,52272,51797,57024,47520,54173,54648,54648,43718,43718,54173,49896
62534,Cost of Sales,Adidas,11817,12753,12870,13689,12168,12870,13455,12519,12168,12051,11817,12753,13104,11115,12285,12168,11700,12636,11934,13923
62534,Gross Profit,Adidas,31901,39994,32749,32881,40104,39402,42619,39278,41530,40221,39980,44271,34416,43058,42363,42480,32018,31082,42239,35973
62534,Total Operating Expenses,Adidas,2822,2394,2722,2747,3024,2873,2848,2444,2948,2898,2898,2520,2495,2570,2671,2646,2999,2394,2570,2848
62534,Operating Income,Adidas,29079,37600,30027,30134,37080,36529,39771,36834,38582,37323,37082,41751,31921,40488,39692,39834,29019,28688,39669,33125
62534,Total Other Income,Adidas,2199,2051,2014,2088,2218,2014,1737,2218,1719,2181,1682,2218,1977,2070,1830,1922,1737,2144,1682,1811
62534,Income Before Tax,Adidas,31278,39651,32041,32222,39298,38543,41508,39052,40301,39504,38764,43969,33898,42558,41522,41756,30756,30832,41351,34936
62534,Provisions for Income Tax,Adidas,2015,2055,2055,1875,1835,2155,2314,2294,1995,1935,1875,1835,2135,2055,1795,2075,2254,1955,1975,2055
62534,Net Income,Adidas,29263,37596,29986,30347,37463,36388,39194,36758,38306,37569,36889,42134,31763,40503,39727,39681,28502,28877,39376,32881
62535,Net Sales,Adidas,14084,13794,17279,16262,13794,16117,14956,13649,14230,16262,14956,13358,15101,15972,13068,14520,14230,17134,16843,14665
62535,Cost of Sales,Adidas,22310,23144,24394,21058,20642,21892,24394,21267,20016,23769,21058,19182,23769,23560,18765,21892,21058,21058,19808,19599
62535,Gross Profit,Adidas,-8226,-9350,-7115,-4796,-6848,-5775,-9438,-7618,-5786,-7507,-6102,-5824,-8668,-7588,-5697,-7372,-6828,-3924,-2965,-4934
62535,Total Operating Expenses,Adidas,2182,2424,2303,1899,2424,1919,2363,2343,2121,1879,2262,1858,2424,2303,2303,2323,1879,2000,1899,1899
62535,Operating Income,Adidas,-10408,-11774,-9418,-6695,-9272,-7694,-11801,-9961,-7907,-9386,-8364,-7682,-11092,-9891,-8000,-9695,-8707,-5924,-4864,-6833
62535,Total Other Income,Adidas,1693,2093,2038,1911,2111,2002,1947,1947,2075,1711,1875,1838,1947,2166,1984,1838,1747,1802,1674,1765
62535,Income Before Tax,Adidas,-8715,-9681,-7380,-4784,-7161,-5692,-9854,-8014,-5832,-7675,-6489,-5844,-9145,-7725,-6016,-7857,-6960,-4122,-3190,-5068
62535,Provisions for Income Tax,Adidas,1559,1721,1868,1786,1624,1868,1673,1819,1478,1608,1803,1673,1868,1559,1705,1738,1835,1478,1754,1705
62535,Net Income,Adidas,-10274,-11402,-9248,-6570,-8785,-7560,-11527,-9833,-7310,-9283,-8292,-7517,-11013,-9284,-7721,-9595,-8795,-5600,-4944,-6773
62536,Net Sales,Adidas,4655,5706,4655,5055,5255,5255,4504,6006,5956,5305,5155,6006,5155,5105,4755,5956,5155,4605,5405,5506
62536,Cost of Sales,Adidas,2124,2102,2633,2323,2390,2633,2456,2080,2279,2212,2235,2212,2544,2146,2456,2212,2345,2146,2124,2212
62536,Gross Profit,Adidas,2531,3604,2022,2732,2865,2622,2048,3926,3677,3093,2920,3794,2611,2959,2299,3744,2810,2459,3281,3294
62536,Total Operating Expenses,Adidas,484,536,602,607,592,566,510,546,459,495,592,484,479,500,602,592,510,536,515,602
62536,Operating Income,Adidas,2047,3068,1420,2125,2273,2056,1538,3380,3218,2598,2328,3310,2132,2459,1697,3152,2300,1923,2766,2692
62536,Total Other Income,Adidas,577,460,491,496,460,557,593,480,598,506,577,470,583,465,531,501,613,531,572,603
62536,Income Before Tax,Adidas,2624,3528,1911,2621,2733,2613,2131,3860,3816,3104,2905,3780,2715,2924,2228,3653,2913,2454,3338,3295
62536,Provisions for Income Tax,Adidas,258,234,258,217,251,285,232,251,280,241,266,220,263,227,273,241,275,285,220,256
62536,Net Income,Adidas,2366,3294,1653,2404,2482,2328,1899,3609,3536,2863,2639,3560,2452,2697,1955,3412,2638,2169,3118,3039
62538,Net Sales,Adidas,19437,21483,20255,23324,24347,24143,23938,20051,21483,20255,19232,21892,19846,23734,23324,21892,22915,23324,23734,20051
62538,Cost of Sales,Adidas,18207,19814,17136,19635,19100,18921,18742,21420,18564,19100,16244,19992,21420,21242,20528,18028,19456,18386,16600,20884
62538,Gross Profit,Adidas,1230,1669,3119,3689,5247,5222,5196,-1369,2919,1155,2988,1900,-1574,2492,2796,3864,3459,4938,7134,-833
62538,Total Operating Expenses,Adidas,2530,2232,2827,2902,2480,2604,2902,2902,2827,2430,2654,2703,2257,2282,2604,2827,2778,2654,2802,2802
62538,Operating Income,Adidas,-1300,-563,292,787,2767,2618,2294,-4271,92,-1275,334,-803,-3831,210,192,1037,681,2284,4332,-3635
62538,Total Other Income,Adidas,1344,1608,1552,1372,1511,1455,1386,1525,1552,1455,1483,1663,1538,1469,1552,1303,1594,1483,1289,1635
62538,Income Before Tax,Adidas,44,1045,1844,2159,4278,4073,3680,-2746,1644,180,1817,860,-2293,1679,1744,2340,2275,3767,5621,-2000
62538,Provisions for Income Tax,Adidas,1914,1698,1860,1625,1770,1987,2113,1969,2113,1698,1680,1716,1914,1806,1969,1662,2131,2023,2167,1824
62538,Net Income,Adidas,-1870,-653,-16,534,2508,2086,1567,-4715,-469,-1518,137,-856,-4207,-127,-225,678,144,1744,3454,-3824
62539,Net Sales,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Cost of Sales,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Gross Profit,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Total Operating Expenses,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Operating Income,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Total Other Income,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Income Before Tax,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Provisions for Income Tax,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,Net Income,Adidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62706,Net Sales,Adidas,46046,46546,45045,56056,54054,54555,48548,53053,46046,53053,54054,59059,55556,48548,58558,52052,54555,46046,51552,56056
62706,Cost of Sales,Adidas,24544,20831,23719,18769,18769,23925,20831,21656,19181,20831,19800,21656,18975,18769,24750,24338,18769,22069,19594,19181
62706,Gross Profit,Adidas,21502,25715,21326,37287,35285,30630,27717,31397,26865,32222,34254,37403,36581,29779,33808,27714,35786,23977,31958,36875
62706,Total Operating Expenses,Adidas,8436,7474,7696,7696,8880,8140,6660,8362,8066,8066,7770,7992,8584,7474,7252,8362,7770,7548,8584,8214
62706,Operating Income,Adidas,13066,18241,13630,29591,26405,22490,21057,23035,18799,24156,26484,29411,27997,22305,26556,19352,28016,16429,23374,28661
62706,Total Other Income,Adidas,3075,2771,3380,3593,3532,3471,3106,2862,3593,3289,3410,3563,3197,3532,3441,3502,3045,3502,3136,3106
62706,Income Before Tax,Adidas,16141,21012,17010,33184,29937,25961,24163,25897,22392,27445,29894,32974,31194,25837,29997,22854,31061,19931,26510,31767
62706,Provisions for Income Tax,Adidas,5562,5706,4795,4363,5274,5035,5658,4507,5083,4747,5322,4747,5466,5610,4555,5179,5179,5658,4603,5658
62706,Net Income,Adidas,10579,15306,12215,28821,24663,20926,18505,21390,17309,22698,24572,28227,25728,20227,25442,17675,25882,14273,21907,26109
